median_house_value,population,latitude,longitude,total_units,vacant_units,median_rooms,mean_household_size_owners,mean_household_size_renters,built_2005_or_later,built_2000_to_2004,built_1990s,built_1980s,built_1970s,built_1960s,built_1950s,built_1940s,built_1939_or_earlier,bedrooms_0,bedrooms_1,bedrooms_2,bedrooms_3,bedrooms_4,bedrooms_5_or_more,owners,renters,median_household_income,mean_household_income
295.6,2082,33.948612,-117.172704,627,49,6.9,3.25,4.67,1,0,9.1,59.2,23.9,2.7,2.7,1.4,0,0,0,0,30.3,64.3,5.4,86.9,13.1,68.5,79.086
278.9,4780,33.94397,-117.207386,1348,63,6.4,3.72,5.47,0.9,21.3,18,52.7,7,0,0,0,0,0.8,0.4,5,50.7,27.2,15.9,84.8,15.2,83.688,85.117
268.4,4071,33.948059,-117.220557,1208,97,6.7,3.73,3.37,3.9,3.7,11.2,58.5,13.2,6.7,1.8,0,1,0,1.8,0,42.4,49.1,6.7,88.3,11.7,81.109,85.082
147.6,2038,33.943929,-117.231875,594,43,5.8,3.6,3.66,0.3,0,5.2,44.1,26.1,22.1,2.2,0,0,0,0,10.1,51.5,38.4,0,71,29,60.679,55.807
276,4997,33.943915,-117.254093,1928,188,4,3.09,3.12,12,8.7,17.5,37.5,9.6,7.7,5.5,0,1.5,3.7,26.9,46.4,13.2,7.4,2.4,14,86,30.484,36.007
153.5,4150,33.949233,-117.253396,1306,38,5.4,3.16,4.31,0,0,7.2,74.3,13.1,4.3,0,1.1,0,2,0,19.7,62.3,14.5,1.5,82.4,17.6,44.387,57.181
223,3262,33.954258,-117.239785,923,88,5.9,3.61,4.46,1.4,1.8,1.4,56.7,22.4,6.7,9.1,0.4,0,0.3,3,4.3,67.9,24.4,0,70.7,29.3,68.594,75.135
201.6,3299,33.957134,-117.251128,973,65,5.3,2.91,3.84,0,0,7.9,87.4,0.5,2.8,1.4,0,0,0.9,1.1,29.1,57,8.3,3.5,71,29,41.364,57.681
279.2,4882,33.967629,-117.250914,1408,86,7.3,3.66,3.69,0,6.1,6.7,85,1.6,0.6,0,0,0,0,0,2.3,20.6,59.2,17.8,86.3,13.7,81.466,92.758
272.5,2540,33.965964,-117.237165,781,69,7.1,3.42,3.76,0,1.7,3.1,89.9,5.4,0,0,0,0,0,0,0,41.9,51.2,6.9,84.1,15.9,77.692,101.12
312.6,5129,33.975602,-117.231002,1573,134,7.6,3.47,4.01,8.3,15.8,23.5,29.8,8.5,10,3.6,0.6,0,0,2,5.8,28.8,48.9,14.5,88.7,11.3,90.504,113.48
215.6,9483,33.930387,-117.269561,2933,259,4.9,3.95,3.03,36.1,24.3,15.8,17.4,4,2.6,0,0,0,4.6,9.5,31,34.7,14.8,5.4,39.9,60.1,49.444,57.93
246.9,5011,33.887712,-117.230675,1219,106,6.6,4.17,4.84,7.3,0,38.1,50.2,4.4,0,0,0,0,0.2,0,0.7,32.3,52.3,14.4,75,25,62.042,68.225
183.5,4888,33.89673,-117.23869,1286,109,5.3,3.36,3.89,3,0.7,9.3,55.6,15.8,4.8,7.5,0,3.3,4.4,4.1,24.2,59.2,7.6,0.5,68.5,31.5,33.483,44.528
154.4,3193,33.909054,-117.230859,867,157,5.8,3.5,3.29,0,0,0.9,68.1,26.2,1.4,2.3,0.7,0.5,0,0.5,26.8,31.3,41.5,0,85.9,14.1,45.167,53.323
200.4,5048,33.909598,-117.239232,1243,110,5.8,4.09,6.43,0,0,4,59.3,31.6,2.8,0,0,2.3,0,0,9.2,48,41.6,1.2,71.7,28.3,43.155,54.955
182.6,3308,33.923248,-117.248277,979,79,5.5,4.03,4.45,6.1,6.9,8.8,56.4,17.1,2.5,2.2,0,0,6,2.1,19.8,44.9,27.1,0,66.1,33.9,43.846,52.953
190.1,3200,33.92066,-117.257032,965,67,4.5,3.98,3.68,2.3,0.6,13.3,76.6,2.2,0,3.5,1.6,0,5.7,9.4,39.4,39.9,4.8,0.8,38.4,61.6,37.25,46.137
178.8,3165,33.931607,-117.247749,885,67,5.6,4.2,3.25,0,0,5.4,80,9.4,0,5.2,0,0,5,14.1,20,53.3,7.6,0,45.4,54.6,34.5,50.641
190.6,3803,33.934294,-117.239527,1073,77,4.3,4.6,3.6,1.3,9.2,7.3,15.1,8.5,19.7,27.4,8.8,2.8,6.1,25.5,37.3,27.9,3.3,0,16.8,83.2,30.972,39.439
184.6,4177,33.923618,-117.239869,976,47,5.6,4.09,4.15,1,3.8,8.6,33.4,46.1,4.7,1.5,0,0.8,2.3,4.2,18,37.8,31.4,6.4,52.6,47.4,36.425,51.421
166,3278,33.911905,-117.213059,879,55,5.6,4.13,4.28,0,0,8.2,70.2,16.4,0,5.2,0,0,0,5.7,19,43.6,31.4,0.3,79,21,44.028,54.134
201.2,3670,33.912291,-117.221893,961,64,5.8,4.76,4.19,21.5,4.4,0,59.2,11.3,2.3,1.2,0,0,3.7,4.8,13.4,40.4,35.3,2.4,60.3,39.7,53.352,55.771
311.1,1706,33.936785,-117.225393,530,17,4.5,4.22,3.94,0,11.1,5.1,23.2,26.8,18.1,13.8,0.8,1.1,0,23.2,36.8,30.8,9.2,0,28.1,71.9,30.268,34.588
165.6,4922,33.921852,-117.226725,1268,146,5.5,3.91,3.93,0,0,2.9,61.8,26.6,3.3,5.4,0,0,0,1.1,11.5,61.1,23.2,3.1,75.7,24.3,49.621,54.242
204.5,11436,33.807762,-117.215361,2888,98,5.4,4.07,4.71,5,6.1,32.7,45.7,7.2,3.1,0,0,0.2,1,1.9,22,45.9,24,5.2,66,34,44.77,45.467
175,8283,33.818309,-117.220173,2010,115,5.3,4.83,3.38,14.3,8.9,37.3,31.4,6.9,1.2,0,0,0,0,0,24.1,52.4,19.2,4.3,76.4,23.6,54.402,58.168
230.7,6556,33.931735,-117.203171,1759,124,6,4.23,3.81,12.7,28.8,18,31.3,7.9,1.4,0,0,0,2.1,2.2,17.7,47.9,17.7,12.4,64.1,35.9,68.083,74.675
255.1,4107,33.926627,-117.192013,1190,135,6.1,4.14,2.7,73.2,9.6,1.6,10.4,3.1,0,0.8,1.3,0,2.9,4.1,23.9,17.5,41.6,10,63.3,36.7,68.547,77.839
279.3,3682,33.904998,-117.163832,1289,127,6.1,3.41,3.08,18.2,63.2,16.8,0,0.9,0,0.8,0,0,0,0.6,21.3,55.8,14,8.2,67,33,81.154,85.902
316.9,3784,33.920343,-117.161664,1114,98,6.6,3.98,3.8,39.5,6.3,7.7,14.5,29.3,2.1,0.7,0,0,1.3,0,1.1,41.8,27.7,28,90.6,9.4,81.288,84.762
166.9,8393,33.795848,-117.215768,2048,187,5.9,4.45,4.22,5.9,15.4,39.1,33.4,3.1,1.8,1.3,0,0,0.4,1.8,10.1,43.4,35.1,9.2,68.1,31.9,44.276,55.5
218.9,5171,33.688717,-117.193237,1513,115,6.3,3.64,3.53,14.1,2.7,18.3,61,2.6,0.7,0.5,0,0,0,0,5.2,62.1,27.1,5.6,83.1,16.9,75.625,80.03
164.6,4543,33.699936,-117.193603,2925,208,5.1,1.71,1.65,0,0,14.4,20.1,6.9,49.4,7.6,1.2,0.4,2.2,0.5,68.6,28.6,0,0,77.1,22.9,30.389,40.782
346.4,3230,33.677208,-117.255401,1332,75,6.4,2.71,3.86,0.8,5.4,11.4,55.8,25.8,0.8,0,0,0,0,0.3,6,69,18.6,6.1,83.5,16.5,82.813,101.148
339,12805,33.68942,-117.299071,3929,478,7.2,3.4,4.2,33.8,23.6,23.8,11.4,6.1,1.2,0,0,0.1,0,4.9,8.8,23.4,35.2,27.8,75.9,24.1,83.45,89.58
379.4,5033,33.686207,-117.252882,2015,231,5.9,2.88,2.63,1.6,6.9,11.9,41.7,30.7,5.5,0,0.6,1.1,0,0.4,11.1,60.6,25.9,1.9,81.1,18.9,72.895,92.072
265.4,5079,33.700637,-117.249953,1552,128,5.6,3.14,4.03,27.4,14.6,8.1,27.8,8.8,2.5,4.6,3.4,2.8,1,2.4,22,46.8,22.7,5,75.3,24.7,56.867,64.574
269.5,5025,33.795861,-117.156236,1600,262,5.9,3.26,2.79,4.3,20.4,7.1,33.7,24.3,6.5,0.9,0,2.9,0,15.2,17.6,31.1,33.6,2.5,63.8,36.2,45.664,64.859
156.9,4434,33.761669,-117.119736,1492,227,5.4,3.19,3.59,8.4,26.1,9,23.5,16,6.6,8.1,1,1.3,1.6,2.6,31.6,44.4,19,0.7,66.6,33.4,39.566,54.264
112.9,5506,33.735994,-117.099502,2095,240,5,2.54,4.17,13.5,5.2,4.7,13.9,38.3,16.7,6,0.8,1,0.8,7.9,44.8,35.6,7.7,3.2,71.3,28.7,38.534,47.826
270.2,5357,33.71378,-117.127534,1468,24,6.9,3.41,5.5,62.1,1.1,1.2,5,22.1,1.2,0,2.6,4.8,1.2,1.2,12.7,34.5,34.7,15.7,82.5,17.5,80.164,100.293
221.1,2266,33.726523,-117.181052,800,142,6,3.07,3.16,1.9,44.1,2.9,23.5,8.5,18.1,1,0,0,0,1.9,24.4,32.4,34.5,6.9,88.3,11.7,63.611,65.205
254,9184,33.703337,-117.171075,4086,412,5.2,2.27,2.57,8.8,37.7,23.8,27.3,2.2,0.2,0,0,0,0,1.8,50.4,27,15.3,5.5,76,24,47.15,56.819
252.6,5338,33.75445,-117.165477,1492,215,5.9,3.5,4.62,10.9,16.4,16.8,19.1,21,11.8,1.5,0,2.5,0.7,1.3,24.7,41.2,26.7,5.3,79.5,20.5,58.075,66.791
240.6,5993,33.695257,-117.220501,1715,55,6.5,3.47,4.88,9.7,47.3,29.6,6,4.9,1.3,0,1.2,0,0,0.2,7.7,56.2,27.1,8.7,86.3,13.7,79.329,95.428
267.7,4234,33.663744,-117.235676,1366,198,6.5,3.28,3.48,46.4,20.5,8.4,10,7.9,0.7,6,0,0,1,0,12.8,50,30.4,5.9,80,20,65.429,73.705
307,5729,33.679546,-117.159643,1912,179,6.1,3.98,2.83,26.5,18.5,34.8,18.3,1.9,0,0,0,0,0,16.3,10.4,29.8,32.3,11.1,59.7,40.3,81.172,84.23
350.9,7097,33.661749,-117.156475,1956,116,7.6,4.04,3.32,55.9,29.4,10,1,0.3,0.7,2.6,0,0,0.9,0,0.9,36,27.8,34.4,86.6,13.4,82,101.706
158.1,2017,33.724816,-117.198235,1270,70,5.3,1.56,1.64,2.4,18.7,3.2,38.6,30.9,5.2,0.9,0,0,0,0,73.4,26.6,0,0,89,11,33.382,40.522
141.4,2142,33.716026,-117.19891200000001,1573,89,4.8,1.57,1.22,0,0.8,1.4,2.5,52.4,31.9,9.1,1,1,0,14.8,67.8,16.6,0.8,0,75.3,24.7,29.083,38.289
223.6,4232,33.677599,-117.190355,1264,115,6.3,3.29,4.2,7.2,69.6,9.7,6.6,7,0,0,0,0,0,0,8.4,52.3,34.8,4.5,85.7,14.3,62.163,75.502
310.9,3726,33.820183,-117.116456,1016,230,6,3.72,4.32,3.7,6.9,17.4,18.2,36.4,8.9,7.1,0,1.4,0,2.3,18,66.5,10.2,3,83,17,75.509,75.74
155.2,7385,33.770822,-117.250045,2026,182,5.2,3.86,4.01,4.7,3.9,19.1,43.7,13.9,6.5,7.1,0,1.1,0,4.2,34.2,42.4,17.1,2.1,71.1,28.9,37.5,44.827
168.1,4930,33.743686,-117.286849,1476,114,5,3.18,3.89,6.5,8.5,10,32.7,18.6,15.4,3.6,3.6,1.2,1.4,10.2,29.9,46.3,10.8,1.3,54.3,45.7,36.154,42.042
269.4,5738,33.787918,-117.291205,1503,151,5.3,3.44,4.74,8,5.5,7,29.2,16.8,13.7,16.9,0.7,2.2,0,6.8,26.4,47.5,18.1,1.2,74,26,46.333,62.718
143.8,9352,33.815406,-117.277169,2356,182,5.1,4.09,4.02,2.2,2.5,27.4,17.5,22.1,24.6,3.6,0.2,0,0.6,7,33.6,41,16.9,0.9,58.6,41.4,39.044,46.511
203.7,4703,33.675495,-117.338981,1471,191,4.8,3.55,3.15,6.5,1.8,8.2,16.4,16.6,19,8.6,3.9,19,2.9,18.5,28.6,33.9,15.4,0.7,49.1,50.9,41.667,51.087
335.3,6811,33.724382,-117.426312,2178,81,6.8,3.69,3.59,2.8,33.6,59.6,3.3,0,0,0.7,0,0,0,0,1.3,42.2,46.9,9.6,92.6,7.4,95.578,100.444
277.8,5394,33.67136,-117.393438,1795,247,5.9,3.11,4.18,8.9,20.2,5.3,26.3,17.6,8.8,8.9,0,4,3.3,0,15.8,48.9,27.7,4.2,70.2,29.8,60.357,74.563
266.7,5687,33.68525,-117.387859,1699,95,6.8,3.72,4.86,0,19.4,55.3,21.8,0,2.5,0.6,0.5,0,1.5,1.6,2.1,38.9,49.6,6.2,84.9,15.1,82.411,96.768
321,7606,33.569164,-117.192182,2723,318,5.4,3.55,2.44,7.1,6.3,49.1,30,4.1,0.8,1.4,1.1,0,0,11.1,32,20.8,25.6,10.5,55.2,44.8,73.272,83.492
285.5,3263,33.532781,-117.141348,1074,26,6.3,2.96,4.07,0,16,42,32.6,9.4,0,0,0,0,0,0,3.1,58.2,31,7.7,66.5,33.5,97.6,105.229
365.1,5597,33.531076,-117.118628,1774,76,7.1,3.1,3.86,0.5,6.4,27.4,43.7,19.8,0,1,0,1.1,0,0.5,6.8,31.1,43.2,18.3,84.2,15.8,86.32,97.994
241.2,4594,33.504429,-117.134944,1749,188,4.1,2.7,2.95,7.7,0,11.8,56.6,17.7,5.1,1.1,0,0,0,22.1,50.1,23.2,4.6,0,28.3,71.7,51.07,58.444
462.7,3842,33.493239,-117.133564,1312,8,7.3,3.11,3.62,8.5,3.4,26.6,26.4,23.8,10.7,0,0.6,0,0,0,1.8,39.6,49.3,9.3,93.5,6.5,91.047,101.775
329.9,7051,33.58913,-117.221391,2035,205,7,3.37,3.92,20.9,47.9,18.5,7.5,2.8,0.5,0,2,0,0.3,4.1,15.5,25.4,26.6,28.1,63,37,81.193,96.968
311.3,5127,33.586189,-117.205608,2496,240,5.7,2.07,2.67,0,11.7,66,20,0,1,0.6,0,0.6,1.9,5.3,44.5,34.7,8.7,4.8,83.9,16.1,50.778,66.339
354.9,3742,33.613969,-117.114239,1205,46,7.1,3.96,4.01,71.4,20.4,0.6,7,0,0,0,0.7,0,0,0.9,0,20.4,44.6,34,83.1,16.9,98.459,102.635
614.5,6792,33.554219,-116.995399,2192,142,7.1,2.69,3.55,6.3,22.7,18.6,32.9,15.7,2.4,1.4,0,0,0,0.6,10,55.9,24.5,9,90.8,9.2,83.015,109.39
297.4,8802,33.608791,-117.100421,2822,295,7,3.68,2.97,25,67.9,7.2,0,0,0,0,0,0,0.4,7.4,1.4,22.1,44.7,24.1,71.4,28.6,75.657,85.98
304.5,8148,33.591392,-117.103124,2534,232,7.1,3.51,4.24,29.4,61.2,7.7,0.8,0.8,0,0,0,0,0,0,6.4,37.1,40.3,16.3,94.4,5.6,93.939,98.039
345.7,7220,33.5464,-117.128958,2539,162,6.6,2.83,3.08,11.2,57.9,25.9,2.6,2.4,0,0,0,0,0,0,13.2,45,26.5,15.3,86.2,13.8,76.728,85.985
469.7,5906,33.503364,-117.07956,1572,22,6.8,3.44,3.17,5.7,58.5,17,16.9,1.8,0,0,0,0,2.3,0.8,2.3,34.7,44.7,15.2,77.5,22.5,89.018,107.787
358,8838,33.563215,-117.110318,2313,293,7.5,3.68,4.27,19.7,65.8,6.7,5.3,2.5,0,0,0,0,0,0,2.1,31.7,38.9,27.2,79.9,20.1,96.705,103.663
371.9,4214,33.472012,-117.084858,1323,24,7.1,2.95,3.99,0,25.9,69.8,2.1,1.4,0,0.8,0,0,0,0,1.4,33.3,54.2,11.1,91.5,8.5,86.442,96.944
336.5,8339,33.470723,-117.107977,2573,183,6.1,3.11,3.25,34.4,7.3,49.5,1.8,3.7,0.7,1.4,1.1,0,0,4.7,17,43,20.5,14.7,71.7,28.3,65.818,81.232
357.1,6574,33.459432,-117.091576,1808,92,7.6,3.61,3.13,29.9,32.6,33.4,0.6,0.6,0,2.9,0,0.2,0,0.2,2.8,27.5,48.9,20.6,91.1,8.9,103.182,115.176
320.1,5011,33.464459,-117.126506,1627,130,6.2,3.13,3.17,0,3.4,27.5,58.8,9.1,0,1.2,0,0,2.9,0,9.5,44.9,35.6,7.1,79.6,20.4,65.131,72.16
283.7,3478,33.478268,-117.08258,1051,48,6.2,3.52,3.03,0,11.1,75.3,9.8,3.4,0.4,0,0,0,0,0,3.7,55,40.1,1.2,72.6,27.4,98.843,99.883
360.4,7034,33.473828,-117.055716,2224,148,7.7,3,3.88,35.8,44,12.9,2.7,2.8,0.4,0.2,0,1,0,8.9,3.2,25.8,33.3,28.7,87.3,12.7,108.125,111.323
347.4,6142,33.492046,-117.089081,1784,19,6.6,3.31,3.81,0,66.1,31.2,0.7,2,0,0,0,0,0,0.8,1.1,44.8,44.6,8.7,77.5,22.5,91.08,103.905
309.6,5215,33.510893,-117.134072,1869,212,4.6,3.05,3.18,2,27.2,23.4,40.2,2.3,2.5,0,0,2.3,1.8,12,39.8,32.3,13.6,0.6,39.3,60.7,57.898,65.434
352.3,6705,33.518652,-117.110028,2378,192,6.8,2.9,4.05,0,44.6,38.9,12.5,2.9,0.6,0,0,0.5,0,1,10.9,35.7,39.8,12.7,88.2,11.8,72.197,85.427
289,3930,33.602117,-117.277924,1164,110,6.1,3.5,3.79,10.7,23.8,17.1,27.9,14.9,4.6,0,0,1,0,0,14,53.5,23,9.5,73.1,26.9,62.128,77.804
634,4976,33.569057,-117.292712,1838,296,7.9,2.88,4.24,14.2,20.3,35.5,20,5.4,3.4,1.1,0,0,0,0,16.1,25,41.2,17.8,92.5,7.5,107.833,147.387
299.2,2545,33.649638,-117.246345,752,75,6,3.42,3.41,18.5,25.8,19.5,16.6,7.2,3.1,0,0,9.3,0,9.3,11.6,39.6,34,5.5,69.3,30.7,77.298,80.902
295,3620,33.605478,-117.22908,1057,74,7.9,3.68,1.72,21.7,71.5,1.8,2.6,1.1,0,1.3,0,0,0,0,0,13.5,55.2,31.3,82.5,17.5,90.893,116.733
384.9,5946,33.603691,-117.19241,1683,161,8,3.14,4.55,31.6,44.3,21.7,2.4,0,0,0,0,0,0,3.6,0.4,24.7,39,32.4,86.8,13.2,101.25,129.222
266.1,5093,33.629703,-117.226578,1872,213,6,2.77,3.95,12.5,4.3,13.4,49.5,12.4,5.2,2.7,0,0,0,4.5,30.9,43,16.5,5.1,87,13,66.25,70.73
264.9,8224,33.563127,-117.154367,3350,269,5.8,2.49,2.17,5.6,28.7,17,28.2,19.5,0.9,0,0,0,0.4,4.4,42,25.9,17,10.4,70.9,29.1,56.771,77.572
241.9,6816,33.711789,-116.932251,2665,135,6.1,2.59,4.14,10.1,4.4,19.4,20.5,30.3,8.3,2,0.9,4.1,0.4,4.3,27.8,32.6,26.4,8.5,89.1,10.9,69.211,89.395
152,4538,33.73359,-116.996539,1949,211,5.4,2.61,3.03,1.7,10.8,24.4,37.5,16.1,6.1,0,3,0.4,0,0.5,39,45.3,14.7,0.6,73.7,26.3,44.841,59.176
88.9,5872,33.727290000000004,-116.976864,2840,275,4.5,2.2,3.11,2,4.5,19.9,27.1,37.4,7.3,0.8,0.5,0.5,2.1,11.5,67,14.5,4.9,0,55.2,44.8,29.274,37.428
174.1,2770,33.74419,-116.95165,1089,136,4.2,3.19,2.86,0,0,3.9,24,33.8,23.4,13,0.4,1.6,4.9,21.4,46.4,20.4,6.6,0.4,35.7,64.3,30.101,39.859
153.4,2890,33.751089,-116.95141,1187,242,4.6,3.54,2.74,0.5,0.6,1.5,40.9,29.8,13.2,11.7,0.5,1.3,9.9,19.5,28.2,40.4,1.9,0,33.7,66.3,22.446,38.657
211.2,3120,33.744936,-116.936385,1168,144,5,2.4,3.5,2.9,0,7,15.2,42.6,23.7,7.2,0,1.4,1.3,8.5,46.4,37.1,6.8,0,45.1,54.9,29.506,44.391
224.6,2265,33.746803,-116.924293,745,78,5.9,2.62,4.94,0.5,1.2,4.6,44.6,31.7,10.7,3.8,0,3,0,4.2,6.8,67.5,14.6,6.8,68.1,31.9,61.589,68.223
198.6,3631,33.734038,-116.939614,1254,171,5.8,2.76,3.94,0,4.3,2.6,16.3,39.4,18,17.1,0.6,1.6,0,3.3,21.6,47.4,27,0.8,78.9,21.1,54.476,64.185
204.4,2073,33.733613,-116.927944,679,77,6.3,2.72,2.8,0,0,4.9,27.5,56.8,1.6,5.3,3.8,0,1.8,0,4.4,59.4,32.8,1.6,84.7,15.3,55.985,68.409
170.5,3713,33.720887,-116.997798,1905,305,6,1.84,2.98,13,10.7,16.2,22.6,33.7,2.2,0.8,0.8,0,0,0,42.5,36.6,13.3,7.7,80.4,19.6,38.945,46.479
114.1,5791,33.74678,-116.970424,2297,381,4.4,3.18,3,1.7,1.4,2.4,13.2,14.5,25.7,22.6,11.5,7.1,3.8,24.4,38.8,28.9,3.7,0.4,47,53,24.508,38.096
22.9,4217,33.750315,-116.984959,2176,386,4.2,1.83,2.83,7.6,2.8,3.7,11.5,44.5,16.8,11.3,1.8,0,0,22.9,66.4,10.2,0.5,0,58.3,41.7,19.032,28.069
48.6,4112,33.74925,-116.999147,2626,464,4,1.59,1.97,3.8,1.8,17.6,41.7,29.3,3.4,2.5,0,0,6.8,22.5,62.4,5.4,2.9,0,46,54,30.424,39.02
130.1,7743,33.755751,-117.016009,3180,560,5.5,2.54,3.43,21,24.4,15.2,22.1,14.9,2.3,0,0,0,0,15.7,30.8,23.8,22.2,7.6,77.8,22.2,50.819,68.779
126.3,2911,33.758503,-116.993359,1890,150,4.2,1.64,1.84,1.4,6.7,10.4,27.2,40.9,6.5,6.2,0.7,0,0,5.8,88.8,4.4,0,1,50.1,49.9,24.021,31.952
82.3,6700,33.765111,-116.972407,2830,302,4.2,2.62,2.58,5.2,7.3,12.6,33.9,30.1,5.3,4.1,0.9,0.6,2.7,26.1,40.9,23.1,6.1,1.2,35.7,64.3,27.697,33.895
180.1,7014,33.763636,-116.940598,2878,344,5,2.56,2.27,7.4,9.6,13.4,24.4,28.6,10.8,1.4,4.4,0,1.5,18.7,30.1,30.4,16.5,2.8,74.8,25.2,38.936,54.784
108.7,5117,33.800367,-116.962655,2030,359,5.1,2.74,4.16,4.2,17.8,18.7,29.7,17.6,1.6,6.3,3.5,0.5,0.8,7.4,37.2,41.4,8.5,4.6,70.4,29.6,49.145,54.613
159.4,6580,33.771154,-116.942714,2307,369,5.7,3.09,3.73,12.7,32.9,31.2,13.4,4.9,3.3,0.8,0.5,0.4,0,2,23.9,42,26.4,5.8,73.9,26.1,56.134,60.466
107.5,2456,33.775574,-116.935434,1026,125,5.5,2.74,5.31,15.8,27.1,3.5,20.6,29.3,3.7,0,0,0,0,5.6,29.3,48.8,15,1.3,84.8,15.2,45.72,53.583
129.7,4505,33.783426,-116.953171,1500,247,4.4,3.1,4.12,0.7,6.9,5.5,28.1,21.5,15.1,11.9,4.5,5.9,0,19.7,46.1,18.1,15,1.1,43.2,56.8,29.387,42.603
125,3953,33.786799,-116.966294,1327,77,4.3,3.04,2.38,0,2.6,3.7,13,27.4,16.4,20.3,8.5,8.1,1.7,31.4,25,32.7,7.8,1.4,41.8,58.2,31.571,38.182
126.9,3512,33.745136,-116.879636,1580,201,5.1,2.54,2.44,5,4.2,8.9,19.9,36.3,16.8,4.6,1.8,2.6,0,11.4,40.1,35.4,12.4,0.7,78.6,21.4,36.094,60.9
149.5,4235,33.75217,-116.910331,1796,37,5.4,2.36,2.82,6.2,8.8,14.5,22.4,24.1,21.9,0,0,2.2,0,7.5,39.6,37.9,11.2,3.8,79.9,20.1,47.283,57.515
126,2585,33.753647,-116.899922,1060,131,5.5,2.43,4.4,1.6,1.4,9.3,35,41.1,2.7,4.4,1.1,3.2,0.6,5.8,46.3,35.9,11.4,0,78.4,21.6,44.842,53.236
226.1,5116,33.998394,-117.045334,2427,183,5.5,2.32,2.95,1.3,5.4,8.1,13.7,27,25.5,11.9,3.7,3.5,0,7.5,36.8,35,16.8,3.9,83.1,16.9,48.578,57.199
222.8,5743,33.957396,-116.97098,2060,99,5.5,2.73,2.24,15.7,19.9,11.2,18.9,17.6,12.4,3.7,0,0.6,0.5,6.4,26.5,40.1,20.4,6.1,78.8,21.2,64.18,71.913
207.7,3015,33.972373,-116.954807,1487,114,5.4,2.03,2.22,2.2,3.7,18.4,23.4,32.3,10.6,4.3,2,3.1,0,1.3,52.7,34.4,11.5,0,90.5,9.5,51.597,61.799
271.9,4933,33.95482,-116.999947,2246,208,5.6,2.36,2.66,38.8,58.9,1,0,0.6,0.7,0,0,0,0,0,49,16.1,21.8,13.1,84.8,15.2,58.565,73.766
162.2,4340,33.913011,-116.805673,1598,312,4.8,2.69,2.78,16.5,5.4,10.3,11.3,21.8,7.5,20.9,6.3,0,1.4,17.8,33.1,29.9,15.6,2.2,67.5,32.5,37.721,75.739
240.1,3895,33.916904,-116.958251,1408,207,6.1,2.66,3.65,80.2,13,4.5,0,0,2.3,0,0,0,2.3,0,33.5,26.1,27.3,10.9,89.2,10.8,85.766,87.105
195.5,2707,33.936304,-116.960209,953,33,5.5,2.64,2.64,30.8,9.9,33.9,3,7.6,3.9,4.6,1.4,4.9,3,17.7,18.7,26.9,33.7,0,64,36,53.69,60.95
280.8,2689,33.941475,-117.007457,876,117,6.1,2.77,3.12,2.5,68.4,3.9,6.4,1.5,1.9,4.2,9.2,1.9,3,0,20.7,33.6,24.5,18.3,85.1,14.9,73.725,69.851
279.5,7023,33.960818,-117.0455,2235,227,6.9,3.02,4.11,66.3,17.3,7,2.7,0.6,4.8,0.8,0.5,0,0,1.1,3,35.7,41.6,18.6,92.9,7.1,91.857,103.326
194.5,6405,33.938754,-116.973729,2226,292,4.7,3.38,2.67,0.4,10,4.5,6.6,14.7,21.2,26.4,5.1,11.1,5.1,10.8,36.3,34,11.6,2.2,56.6,43.4,41.296,52.194
169.4,2109,33.929528,-116.975081,792,84,3.8,2.87,2.84,3.2,0,3.5,20.6,16.9,21.8,17.4,9.7,6.8,4.3,37.4,32.4,23.1,1.3,1.5,24.6,75.4,26.205,34.194
150.5,2973,33.927206,-116.89213,1226,161,4.5,2.43,2.32,0,2.6,6.2,15.4,15.6,7.1,29,14.8,9.4,18.8,17.7,30.9,18.8,10.9,2.9,37.7,62.3,27.028,39.043
124.1,2841,33.930789,-116.892392,1145,138,4.4,2.3,2.26,7,1,4.1,7.7,23.8,12.4,29.5,10.7,3.7,1.1,19.3,43.2,33.1,3.2,0,57.6,42.4,33.681,43.324
137.3,5669,33.933283,-116.924928,2858,281,5.1,2.24,2.33,3.7,15.7,22.6,27.1,20.3,9.1,1.5,0,0,3.2,3.2,41.4,31.3,19.1,1.7,71.4,28.6,38.957,52.29
152.9,5701,33.933934,-116.868861,2158,473,4.5,3.17,2.84,3.8,7.8,3.1,12.7,6.3,20.1,30.3,8.9,7,8.2,7,35.4,42.8,4.6,2.1,49.5,50.5,29.776,40.812
183.6,4774,33.917475,-116.882689,1541,145,4.8,3.32,2.84,3.9,10.6,18.4,16.3,7.7,15.3,8.6,7.5,11.8,2.5,12.1,39.7,39.1,5.3,1.3,60.2,39.8,34.896,42.06
293,6218,33.561178,-116.73503,2809,488,5.6,2.39,2.85,6.9,11.1,14.4,38.3,21.4,4.3,1.5,0,2,0,12.6,37.6,35.5,14.3,0,79.8,20.2,62.611,72.27
231.4,4402,33.50505,-116.640509,1930,415,5.4,3.03,3.11,7.5,5.2,18,28.5,23.6,11.5,3.1,0,2.6,1.2,12,33.6,40.6,12.6,0,77.2,22.8,40.403,52.514
367.2,2366,33.752532,-116.715356,2501,1946,5.2,2.17,3.11,0.8,0.8,7,20.7,9.6,30.6,16.3,4,10.4,1.6,6.5,42.3,37,11.3,1.2,73.2,26.8,57.429,85.87
